1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 5 3 10.0
0 2 5 -10.0
1 2 4 10.0
0 1 3 -10.0
1 1 4 10.0
0 1 2 -10.0
1 4 2 10.0
0 0 5 -10.0
1 2 1 10.0
0 3 1 -10.0
1 2 0 10.0
0 4 0 -10.0
1 5 6 0.25
0 5 1 -0.25
1 3 0 1.38
0 5 2 -0.42
1 4 1 -0.27
0 6 3 -0.66
1 4 6 1.25
0 5 0 -0.59
1 6 4 0.76
0 1 0 -1.98
1 1 5 3.18
0 2 6 -4.32
1 0 3 5.48
0 3 6 -5.27
1 0 2 5.49
0 0 4 -6.01
1 5 5 5.98
0 6 2 -4.91
1 0 6 3.24
0 7 5 -3.26
1 3 7 3.06
0 6 5 -2.89
1 6 1 2.11
0 1 1 -3.59
1 7 3 2.7
0 7 4 -64
1 7 6 64
0 1 7 -10.0
1 2 7 10.0
0 4 7 -10.0
1 5 7 10.0
0 6 7 -10.0
1 7 2 10.0
0 7 0 -10.0
1 0 1 10.0
0 7 1 -10.0
1 0 0 10.0
0 7 7 -10.0
1 6 6 10.0
0 1 6 -10.0
1 6 0 10.0
1 0 7 10.0
