1 3 5 -12.0
0 2 5 12.0
1 2 4 -12.0
0 4 5 12.0
1 5 6 -12.0
0 2 3 2.77
1 1 5 -4.74
0 3 6 6.66
1 1 2 -12.51
0 1 4 3.99
1 3 7 -12.14
0 0 5 5.25
1 1 3 -10.2
0 2 6 1.3
1 5 4 -12.21
0 5 3 6.13
1 3 2 -12.82
0 0 2 -0.55
1 5 5 -9.25
0 6 5 -1.3
1 5 2 -4.15
0 6 2 -6.69
1 2 7 -4.13
0 5 7 -5.3
1 4 6 -5.16
0 6 4 -1.87
1 7 5 -7.61
0 4 7 -6.16
1 6 7 -6.57
0 3 1 -3.94
1 4 1 2.89
0 2 2 -4.89
1 3 0 -5.16
0 4 2 -4.68
1 2 1 -10.98
0 5 0 -1.01
1 4 0 -8.6
0 5 1 1.98
1 7 2 -5.37
0 6 3 11.19
1 6 0 -17.96
0 1 0 9.34
1 0 4 -19.3
0 0 3 64
1 1 6 -64
0 1 1 12.0
1 2 0 -12.0
0 7 0 12.0
1 0 0 -12.0
0 6 1 12.0
1 0 1 -12.0
0 0 7 12.0
1 0 6 -12.0
0 1 7 12.0
1 7 4 -12.0
0 7 7 12.0
1 7 3 -12.0
0 7 1 12.0
0 7 6 12.0
1 6 6 -12.0
