1 3 5 4.0
0 2 5 -4.0
1 2 4 4.0
0 4 5 -4.0
1 5 4 4.0
0 3 2 -4.0
1 4 2 4.0
0 1 4 -4.0
1 4 6 4.0
0 5 5 -4.0
1 3 6 4.0
0 5 3 -4.0
1 1 3 -8.95
0 4 7 0.59
1 3 1 -7.6
0 5 2 6.8
1 6 4 -15.52
0 2 3 3.62
1 2 2 -12.88
0 7 4 2.3
1 6 2 -11.64
0 6 5 4.88
1 5 6 -10.46
0 6 3 4.43
1 7 5 -8.2
0 0 3 6.22
1 1 2 -7.08
0 3 0 -5.86
1 2 0 0.13
0 5 1 -3.79
1 4 1 0.78
0 5 0 -2.23
1 7 3 1.85
0 5 7 -10.08
1 2 1 3.17
0 4 0 -11.13
1 1 1 3.76
0 0 0 -12.46
1 0 2 -2.59
0 7 1 -11.33
1 6 6 4.44
0 7 2 -14.22
1 7 0 12.66
0 1 0 -64
1 0 1 64
0 7 7 -4.0
1 6 1 4.0
0 7 6 -4.0
1 6 7 4.0
0 6 0 -4.0
1 0 5 4.0
0 1 5 -4.0
1 2 7 4.0
0 3 7 -4.0
1 2 6 4.0
0 1 6 -4.0
1 0 6 4.0
0 0 4 -4.0
1 1 7 4.0
0 0 7 -4.0
