1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 3 2 2.0
0 5 1 -2.0
1 6 2 2.0
0 2 4 -2.0
1 2 2 2.0
0 2 1 -2.0
1 4 1 2.0
0 2 5 -2.0
1 5 6 2.0
0 3 1 -2.0
1 5 0 2.0
0 5 4 0.7
1 4 0 -4.77
0 7 2 -3.3
1 2 0 -4.7
0 6 3 2.7
1 1 2 -6.38
0 3 0 6.36
1 6 4 -18.95
0 7 5 14.19
1 1 4 -15.59
0 4 6 8.99
1 7 4 -22.16
0 7 3 15.23
1 1 1 -17.63
0 0 1 9.55
1 5 5 -14.94
0 1 5 7.25
1 0 2 -18.48
0 0 0 8.7
1 1 0 -14.59
0 6 5 10.1
1 1 3 -13.11
0 0 4 2.82
1 3 6 -2.45
0 2 6 -6.59
1 0 3 -2.54
0 0 5 -64
1 6 1 64
0 7 1 -2.0
1 2 7 2.0
0 6 7 -2.0
1 5 7 2.0
0 4 7 -2.0
1 7 0 2.0
0 6 0 -2.0
1 7 6 2.0
0 1 6 -2.0
1 0 7 2.0
0 0 6 -2.0
1 3 7 2.0
0 1 7 -2.0
1 7 7 2.0
0 6 6 -2.0
