1 3 5 4.0
0 2 3 -4.0
1 5 2 4.0
0 5 3 -4.0
1 4 2 4.0
0 5 1 -4.0
1 3 2 4.0
0 4 1 -4.0
1 2 1 4.0
0 2 2 -4.0
1 3 1 4.0
0 2 4 6.88
1 6 2 -15.38
0 3 0 9.0
1 2 0 -11.79
0 4 0 9.55
1 5 0 -14.5
0 5 5 10.83
1 1 5 -21.07
0 4 5 7.27
1 1 4 -20.45
0 2 5 8.67
1 1 2 -17.57
0 1 3 5.55
1 5 4 -14.73
0 6 3 6.77
1 0 4 -15.23
0 0 2 6.17
1 4 6 -11.3
0 3 6 7.11
1 7 4 -15.82
0 0 3 13.67
1 0 1 -20.09
0 0 6 11.72
1 6 5 -14.34
0 5 6 8.48
1 6 4 -8.95
0 7 5 6.91
1 2 6 -1.55
0 7 3 0.19
1 7 2 -5.05
0 1 7 -4.01
1 4 7 -7.81
0 6 1 -64
1 2 7 64
0 7 1 -4.0
1 6 7 4.0
0 5 7 -4.0
1 6 6 4.0
0 1 1 -4.0
1 0 5 4.0
0 0 0 -4.0
1 0 7 4.0
0 1 6 -4.0
1 7 0 4.0
0 6 0 -4.0
1 1 0 4.0
0 3 7 -4.0
1 7 6 4.0
0 7 7 -4.0
