1 3 5 -10.0
0 2 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 3 -10.0
0 5 4 10.0
1 4 6 -10.0
0 3 6 10.0
1 6 4 -10.0
0 4 2 10.0
1 5 5 -10.0
0 2 4 6.34
1 2 7 -12.24
0 2 2 -2.81
1 2 5 -10.69
0 3 7 2.26
1 1 4 -10.72
0 1 3 2.48
1 4 7 -6.33
0 6 2 5.7
1 4 1 -17.82
0 2 6 13.09
1 0 3 -19.18
0 5 7 9.81
1 6 7 -17.41
0 5 6 6.21
1 6 3 -18.77
0 3 1 7.48
1 6 5 -15.47
0 5 2 8.23
1 5 1 -17.54
0 5 0 4.81
1 1 2 -14.0
0 2 1 7.05
1 7 2 -11.45
0 0 2 2.42
1 1 7 -6.8
0 0 4 -0.93
1 1 5 -8.54
0 7 5 10.39
1 4 0 -4.62
0 3 0 8.0
1 7 4 -14.3
0 6 6 64
1 0 5 -64
0 0 6 10.0
1 1 0 -10.0
0 2 0 10.0
1 6 0 -10.0
0 7 3 10.0
1 0 1 -10.0
0 0 0 10.0
1 1 1 -10.0
0 6 1 10.0
1 7 0 -10.0
0 7 1 10.0
1 7 6 -10.0
0 7 7 10.0
1 1 6 -10.0
0 0 7 10.0
