1 3 5 -4.0
0 2 3 4.0
1 5 2 -4.0
0 5 3 4.0
1 4 2 -4.0
0 4 5 4.0
1 2 5 -4.0
0 3 6 4.0
1 5 4 -4.0
0 5 5 4.0
1 2 6 -4.0
0 1 5 4.0
1 2 7 0.11
0 6 4 0.19
1 5 6 -0.87
0 4 7 1.28
1 4 6 -1.15
0 5 7 1.88
1 1 4 -2.45
0 6 5 2.27
1 2 4 -0.51
0 0 5 -0.9
1 7 4 1.96
0 2 2 -3.99
1 3 7 4.18
0 1 7 -5.07
1 3 2 5.32
0 1 3 -3.94
1 1 2 4.58
0 7 3 -4.93
1 7 2 5.69
0 6 3 -5.36
1 0 4 3.58
0 5 1 -2.91
1 4 1 1.01
0 6 2 -1.38
1 0 6 1.34
0 2 1 -0.73
1 3 1 1.38
0 5 0 -2.0
1 2 0 0.94
0 3 0 0.3
1 6 6 -0.89
0 1 1 64
1 0 0 -64
0 1 0 4.0
1 7 5 -4.0
0 0 1 4.0
1 6 1 -4.0
0 6 7 4.0
1 4 0 -4.0
0 0 2 4.0
1 0 3 -4.0
0 1 6 4.0
1 6 0 -4.0
0 7 7 4.0
1 7 6 -4.0
0 7 1 4.0
1 7 0 -4.0
1 0 7 -4.0
