1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 4 5 8.0
1 5 4 -8.0
0 3 2 8.0
1 4 2 -8.0
0 1 4 8.0
1 3 1 -8.0
0 6 4 8.0
1 6 5 -8.0
0 6 3 8.0
1 5 5 -8.0
0 4 6 0.98
1 3 6 -8.0
0 2 3 8.0
1 5 6 -4.98
0 2 2 6.12
1 5 3 -6.0
0 7 5 5.4
1 7 2 -5.54
0 2 1 5.07
1 1 5 -4.85
0 6 2 5.81
1 5 2 -6.93
0 4 0 6.78
1 0 3 -6.22
0 5 1 7.39
1 4 1 -10.44
0 7 3 10.69
1 1 2 -11.23
0 5 7 12.13
1 7 4 -13.09
0 7 1 14.48
1 6 7 -14.68
0 2 7 13.38
1 2 6 -13.52
0 4 7 12.9
1 3 7 -10.74
0 7 7 10.45
1 7 6 -10.73
0 6 6 11.05
1 6 0 -12.84
0 3 0 64
1 7 0 -64
0 5 0 8.0
1 1 0 -8.0
0 2 0 8.0
1 1 3 -8.0
0 0 0 8.0
1 6 1 -8.0
0 0 1 8.0
1 1 6 -8.0
0 0 4 8.0
1 0 6 -8.0
0 0 5 8.0
1 1 7 -8.0
0 0 7 8.0
1 1 1 -8.0
0 0 2 8.0
