1 3 5 -16.0
0 2 3 16.0
1 3 2 -16.0
0 4 5 16.0
1 5 4 -16.0
0 2 2 16.0
1 5 3 -16.0
0 3 6 16.0
1 2 5 -16.0
0 5 5 16.0
1 2 6 -0.61
0 5 2 4.0
1 1 3 -1.12
0 4 2 1.98
1 2 1 -1.98
0 2 4 1.98
1 3 1 -7.1
0 4 6 5.05
1 5 7 -15.25
0 5 6 1.97
1 6 3 -15.66
0 6 2 3.71
1 6 7 -16.37
0 1 4 3.81
1 2 7 -18.59
0 4 1 8.73
1 7 2 -19.18
0 5 1 11.27
1 1 2 -18.45
0 4 7 19.16
1 3 7 -12.3
0 3 0 6.21
1 6 4 -16.23
0 2 0 14.96
1 0 3 -19.71
0 1 6 7.17
1 1 5 -21.37
0 0 2 11.84
1 1 1 -18.42
0 0 4 19.63
1 1 0 -20.09
0 7 5 10.02
1 7 3 -20.15
0 0 6 64
1 0 7 -64
0 1 7 16.0
1 0 5 -16.0
0 7 7 16.0
1 0 1 -16.0
0 0 0 16.0
1 6 0 -16.0
0 5 0 16.0
1 6 1 -16.0
0 7 0 16.0
1 7 1 -16.0
0 7 4 16.0
1 6 5 -16.0
0 7 6 16.0
1 6 6 -16.0
0 4 0 16.0
