1 3 5 -2.0
0 2 5 2.0
1 2 4 -2.0
0 2 3 2.0
1 3 2 -2.0
0 5 4 2.0
1 5 3 -2.0
0 4 2 2.0
1 5 2 -2.0
0 2 1 1.79
1 2 2 -7.04
0 3 1 -0.1
1 4 0 -9.38
0 5 5 7.52
1 1 5 -12.52
0 1 4 5.77
1 4 5 -11.38
0 6 3 4.09
1 6 2 -13.62
0 3 0 4.98
1 2 0 -17.45
0 5 6 6.41
1 7 4 -14.03
0 7 3 3.69
1 0 3 -8.67
0 7 2 11.2
1 4 6 -10.67
0 4 7 6.43
1 5 7 -10.08
0 3 7 4.71
1 2 7 -13.57
0 7 5 5.91
1 6 1 -18.2
0 4 1 9.21
1 1 2 -14.51
0 1 3 6.52
1 5 0 -11.7
0 0 2 7.09
1 0 4 -8.8
0 7 0 -5.28
1 6 7 -8.39
0 3 6 3.41
1 6 5 -18.54
0 2 6 64
1 0 1 -64
0 0 6 2.0
1 5 1 -2.0
0 6 0 2.0
1 7 1 -2.0
0 6 4 2.0
1 6 6 -2.0
0 0 5 2.0
1 0 7 -2.0
0 1 1 2.0
1 7 6 -2.0
0 1 0 2.0
1 0 0 -2.0
0 7 7 2.0
1 1 7 -2.0
0 1 6 2.0
