1 3 5 -10.0
0 2 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 4 -10.0
0 2 2 10.0
1 5 3 -10.0
0 2 5 10.0
1 2 4 -10.0
0 1 3 10.0
1 5 6 -10.0
0 4 2 10.0
1 3 6 -10.0
0 5 2 10.0
1 4 1 -10.0
0 6 4 10.0
1 3 1 -10.0
0 2 6 0.27
1 6 3 -13.23
0 7 3 3.39
1 1 4 -15.51
0 2 1 2.46
1 0 2 -11.66
0 0 3 2.49
1 7 2 -13.12
0 7 1 1.48
1 2 7 -15.65
0 3 7 2.8
1 0 4 -8.74
0 4 0 0.99
1 5 0 -6.95
0 6 5 3.35
1 4 7 -10.33
0 4 6 -0.99
1 3 0 -4.28
0 1 1 -1.0
1 5 1 -1.85
0 1 2 -2.93
1 5 7 2.98
0 2 0 -4.68
1 6 2 -10.36
0 5 5 -1.68
1 7 4 -1.13
0 7 5 64
1 0 0 -64
0 1 0 10.0
1 0 1 -10.0
0 1 5 10.0
1 0 5 -10.0
0 6 1 10.0
1 6 6 -10.0
0 7 7 10.0
1 1 6 -10.0
0 6 7 10.0
1 7 6 -10.0
0 1 7 10.0
1 7 0 -10.0
0 6 0 10.0
1 0 7 -10.0
0 0 6 10.0
