1 3 5 -28.0
0 2 3 28.0
1 5 2 -28.0
0 5 3 28.0
1 4 2 -28.0
0 4 5 28.0
1 2 5 -28.0
0 5 5 28.0
1 4 6 -28.0
0 5 6 28.0
1 3 2 -0.83
0 4 7 2.15
1 6 2 -13.29
0 2 4 6.19
1 1 3 -11.45
0 1 2 -0.89
1 1 4 -11.5
0 2 2 4.14
1 5 4 -7.89
0 2 6 -6.2
1 1 5 -4.88
0 3 1 -1.52
1 6 5 -7.67
0 0 5 4.14
1 3 0 -15.14
0 0 4 2.95
1 5 7 -10.95
0 3 6 12.31
1 1 7 -13.34
0 3 7 18.82
1 0 3 -28.35
0 0 2 20.59
1 2 1 -23.81
0 6 3 13.47
1 2 7 -24.05
0 4 1 15.05
1 4 0 -20.31
0 7 2 6.42
1 6 1 -10.88
0 7 6 12.28
1 7 5 -4.15
0 7 4 8.51
1 7 1 -17.56
0 5 1 64
1 7 3 -64
0 7 0 28.0
1 6 4 -28.0
0 5 0 28.0
1 6 0 -28.0
0 2 0 28.0
1 1 1 -28.0
0 0 1 28.0
1 0 0 -28.0
0 1 0 28.0
1 0 6 -28.0
0 6 6 28.0
1 7 7 -28.0
0 6 7 28.0
0 0 7 28.0
0 1 6 28.0
