1 3 5 -6.0
0 2 5 6.0
1 2 4 -6.0
0 2 3 6.0
1 3 2 -6.0
0 5 4 6.0
1 1 4 -6.0
0 2 2 6.0
1 1 5 -6.0
0 3 6 -3.77
1 4 5 -0.45
0 2 6 0.12
1 3 7 -10.18
0 4 7 1.82
1 5 7 -8.01
0 2 7 -0.36
1 5 2 -9.16
0 5 3 0.68
1 1 7 -11.88
0 4 6 5.07
1 6 4 -17.98
0 0 4 6.74
1 5 6 -18.51
0 4 2 6.81
1 6 2 -18.47
0 6 3 14.42
1 7 2 -19.14
0 5 1 14.53
1 0 3 -20.94
0 0 5 9.81
1 5 0 -16.95
0 0 2 17.05
1 4 1 -23.62
0 5 5 12.07
1 1 3 -20.66
0 6 5 17.13
1 7 4 -23.73
0 6 1 12.78
1 7 0 -17.31
0 7 3 12.64
1 3 1 -13.59
0 7 5 6.34
1 1 1 -8.35
0 0 0 64
1 2 1 -64
0 1 2 6.0
1 1 6 -6.0
0 3 0 6.0
1 2 0 -6.0
0 4 0 6.0
1 6 0 -6.0
0 7 1 6.0
1 7 6 -6.0
0 6 7 6.0
1 7 7 -6.0
0 6 6 6.0
1 0 6 -6.0
0 0 7 6.0
1 0 1 -6.0
0 1 0 6.0
