1 3 5 40.0
0 2 5 -40.0
1 2 4 40.0
0 4 5 -40.0
1 5 4 40.0
0 3 2 -40.0
1 2 2 40.0
0 2 3 -40.0
1 4 6 0.01
0 5 5 0.76
1 5 6 -3.11
0 4 7 -2.27
1 1 4 -8.85
0 1 5 5.21
1 2 6 -10.97
0 3 6 8.17
1 5 2 -11.18
0 0 5 1.1
1 5 7 -9.15
0 3 7 2.4
1 2 1 -3.38
0 3 1 -1.77
1 0 4 -6.54
0 1 2 2.48
1 1 3 -12.35
0 5 3 5.51
1 4 0 -14.45
0 0 2 4.92
1 4 2 -12.61
0 4 1 0.48
1 0 6 -0.5
0 3 0 -8.13
1 5 1 6.71
0 5 0 -13.57
1 6 2 12.31
0 7 3 -18.95
1 6 3 11.55
0 6 5 -22.01
1 7 5 11.88
0 6 4 -20.02
1 7 1 9.03
0 7 2 -10.59
1 7 4 17.41
0 6 7 -64
1 6 6 64
0 1 6 -40.0
1 2 0 40.0
0 1 0 -40.0
1 1 1 40.0
0 0 1 -40.0
1 0 0 40.0
0 7 6 -40.0
1 7 7 40.0
1 6 1 40.0
0 6 0 -40.0
1 7 0 40.0
1 0 7 40.0
0 1 7 -40.0
1 0 3 40.0
1 2 7 40.0
