1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 2 3 8.0
1 1 5 -8.0
0 2 6 8.0
1 1 4 -8.0
0 3 6 8.0
1 4 5 3.68
0 0 3 -16.77
1 0 4 14.78
0 0 5 -18.3
1 3 7 12.99
0 5 5 -20.63
1 4 6 11.11
0 2 7 -17.74
1 3 2 7.52
0 2 2 -15.1
1 1 7 7.08
0 4 2 -14.63
1 6 5 9.99
0 7 5 -13.16
1 5 1 0.88
0 1 3 -10.77
1 5 2 -2.84
0 5 3 -7.11
1 0 2 -2.3
0 4 7 -5.13
1 5 7 -0.9
0 5 6 -7.36
1 0 6 -1.23
0 3 1 -2.96
1 6 3 -7.49
0 6 4 -7.29
1 5 4 -3.08
0 1 2 -1.55
1 4 0 -4.97
0 3 0 4.96
1 2 0 -15.02
0 4 1 12.43
1 7 3 -11.51
0 2 1 -2.61
1 7 4 -7.97
0 6 2 64
1 5 0 -64
0 7 2 8.0
1 0 1 -8.0
0 7 6 8.0
1 1 0 -8.0
0 6 6 8.0
1 6 1 -8.0
0 7 1 8.0
1 7 7 -8.0
0 6 7 8.0
1 1 6 -8.0
0 0 7 8.0
1 7 0 -8.0
0 0 0 8.0
1 6 0 -8.0
0 1 1 8.0
