1 3 5 -4.0
0 2 5 4.0
1 2 4 -4.0
0 2 3 4.0
1 3 2 -4.0
0 5 4 4.0
1 1 4 -4.0
0 4 2 4.0
1 4 5 -4.0
0 2 6 -2.48
1 1 5 1.73
0 3 6 -0.84
1 5 3 1.21
0 5 2 -1.2
1 2 7 0.75
0 2 1 0.02
1 3 1 -0.5
0 2 0 1.56
1 4 7 -2.03
0 2 2 2.18
1 5 5 -0.3
0 0 4 -0.7
1 1 2 0.59
0 0 2 -1.41
1 0 5 1.51
0 1 3 -1.37
1 6 3 0.59
0 7 3 0.1
1 0 3 -1.0
0 0 6 1.54
1 4 1 -0.92
0 3 0 -0.66
1 6 4 0.92
0 5 1 -2.2
1 7 2 2.99
0 7 1 -2.04
1 6 2 1.88
0 3 7 -2.05
1 1 6 0.95
0 5 7 -0.75
1 4 6 0.16
0 6 5 0.16
1 5 6 -1.3
0 0 7 1.34
1 1 7 0.87
0 6 6 -1.95
1 7 6 1.54
0 7 5 -2.34
1 4 0 3.78
0 5 0 -3.06
1 7 4 -1.95
0 7 7 4.98
1 1 0 -6.7
0 0 0 4.0
1 6 0 -4.0
0 7 0 4.0
1 6 1 -4.0
0 1 1 4.0
1 0 1 -4.0
1 6 7 -4.0
