1 3 5 -8.0
0 2 3 8.0
1 5 2 -8.0
0 5 3 8.0
1 4 2 -8.0
0 4 5 8.0
1 3 2 -8.0
0 5 1 8.0
1 6 2 -8.0
0 2 4 8.0
1 4 1 -8.0
0 5 5 8.0
1 4 6 -7.27
0 7 3 -1.38
1 7 2 -11.89
0 6 3 3.68
1 5 4 -4.53
0 7 1 1.66
1 1 2 -12.96
0 3 1 1.48
1 2 1 -15.34
0 6 4 5.94
1 3 0 -14.82
0 2 5 0.49
1 4 0 -11.07
0 1 3 -1.27
1 7 5 -4.2
0 4 7 -2.78
1 0 3 -8.29
0 5 0 -3.16
1 6 0 -3.76
0 2 2 -0.51
1 6 5 2.34
0 0 4 -5.23
1 0 5 0.99
0 1 0 -0.95
1 3 6 -3.5
0 5 6 3.43
1 3 7 -8.19
0 2 7 2.72
1 0 2 -12.87
0 1 4 2.66
1 5 7 -12.97
0 1 1 64
1 1 7 -64
0 2 0 8.0
1 0 0 -8.0
0 0 1 8.0
1 1 5 -8.0
0 2 6 8.0
1 6 1 -8.0
0 7 0 8.0
1 1 6 -8.0
0 7 4 8.0
0 0 7 8.0
1 0 6 -8.0
0 6 7 8.0
1 6 6 -8.0
0 7 6 8.0
0 7 7 8.0
