1 3 5 16.0
0 2 3 -16.0
1 5 2 16.0
0 5 3 -16.0
1 4 2 16.0
0 4 5 -16.0
1 3 2 16.0
0 5 1 -16.0
1 6 2 16.0
0 5 4 -16.0
1 6 3 16.0
0 2 2 -16.0
1 4 1 16.0
0 3 1 -16.0
1 2 0 0.1
0 2 1 -3.71
1 1 3 -5.95
0 5 5 -7.19
1 2 4 -4.95
0 6 4 -2.5
1 4 6 -4.37
0 7 4 -5.1
1 1 0 0.08
0 1 4 -3.88
1 2 5 0.29
0 3 6 -10.14
1 5 6 -3.06
0 1 2 -8.63
1 3 0 -3.77
0 4 0 -4.82
1 1 1 0.19
0 3 7 -10.8
1 7 3 6.08
0 5 7 -10.0
1 2 6 11.91
0 1 5 -15.77
1 5 0 12.2
0 0 0 -9.27
1 0 5 0.25
0 0 3 -5.29
1 7 5 5.23
0 7 2 -9.01
1 7 1 6.05
0 6 0 -64
1 4 7 64
0 6 5 -16.0
1 2 7 16.0
0 1 6 -16.0
1 6 7 16.0
0 6 1 -16.0
1 7 6 16.0
0 6 6 -16.0
1 7 0 16.0
1 0 7 16.0
0 0 6 -16.0
1 7 7 16.0
0 0 4 -16.0
1 0 2 16.0
0 0 1 -16.0
1 1 7 16.0
