1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 4 5 -6.0
1 5 4 6.0
0 3 2 -6.0
1 3 6 6.0
0 5 3 -6.0
1 2 3 6.0
0 1 5 -7.6
1 2 6 3.16
0 6 5 -8.95
1 0 5 -7.19
0 1 4 -0.9
1 2 2 -2.41
0 1 3 -4.96
1 5 5 -2.79
0 3 7 -7.33
1 0 4 3.27
0 5 6 -9.2
1 5 2 -0.09
0 0 2 -9.54
1 4 7 2.88
0 5 7 -12.44
1 4 2 13.18
0 2 1 -12.09
1 4 1 3.73
0 0 3 -17.06
1 0 1 11.54
0 1 2 -10.03
1 6 3 -2.7
0 3 1 -14.09
1 2 7 0.99
0 7 3 -1.84
1 6 2 -6.88
0 4 6 -1.53
1 7 2 -4.23
0 1 7 4.09
1 4 0 -7.68
0 6 4 0.88
1 2 0 -14.72
0 7 1 2.2
1 1 6 -14.72
0 3 0 -64
1 7 4 64
0 7 5 -6.0
1 1 1 6.0
0 0 0 -6.0
1 1 0 6.0
0 0 6 -6.0
1 0 7 6.0
0 5 1 -6.0
1 6 7 6.0
0 6 6 -6.0
1 7 7 6.0
0 7 6 -6.0
1 7 0 6.0
0 5 0 -6.0
1 6 0 6.0
1 6 1 6.0
