1 3 5 -6.0
0 4 5 6.0
1 5 4 -6.0
0 2 5 6.0
1 2 4 -6.0
0 3 2 6.0
1 3 6 -6.0
0 5 6 6.0
1 4 6 -6.0
0 5 5 6.0
1 4 2 -6.0
0 2 3 6.0
1 6 4 -6.0
0 3 7 6.0
1 2 7 -6.0
0 5 7 6.0
1 4 7 -6.0
0 1 7 6.0
1 2 6 -6.0
0 1 5 -0.29
1 1 3 -13.89
0 2 2 2.88
1 2 1 -17.16
0 0 4 6.92
1 0 2 -12.73
0 1 4 13.22
1 1 2 -13.38
0 6 3 4.23
1 5 3 -11.15
0 6 2 9.31
1 7 3 -10.68
0 7 4 12.93
1 5 1 -17.73
0 6 5 19.69
1 7 5 -14.45
0 5 2 11.78
1 4 1 -14.92
0 7 2 10.88
1 7 1 -8.29
0 0 3 9.52
1 7 6 -14.97
0 3 1 3.83
1 2 0 -10.39
0 1 1 64
1 0 5 -64
0 6 6 6.0
1 1 0 -6.0
0 0 0 6.0
1 0 1 -6.0
0 0 6 6.0
1 7 7 -6.0
0 4 0 6.0
1 3 0 -6.0
0 6 7 6.0
1 0 7 -6.0
0 1 6 6.0
1 5 0 -6.0
0 6 0 6.0
1 6 1 -6.0
0 7 0 6.0
