1 3 5 -28.0
0 2 3 28.0
1 3 2 -28.0
0 4 5 28.0
1 5 4 -28.0
0 2 2 28.0
1 5 3 -28.0
0 2 5 28.0
1 2 4 -28.0
0 1 3 28.0
1 5 6 -28.0
0 4 2 28.0
1 4 1 -28.0
0 5 1 28.0
1 3 6 -28.0
0 5 2 28.0
1 3 1 -28.0
0 6 4 28.0
1 5 5 -28.0
0 6 3 4.26
1 6 2 0.31
0 5 0 -0.29
1 7 2 -0.13
0 7 3 -9.95
1 7 4 -4.61
0 2 6 -6.52
1 2 1 -1.99
0 4 0 -5.31
1 0 3 -1.58
0 1 2 -3.8
1 2 0 -8.66
0 3 0 4.14
1 1 4 -21.2
0 1 0 13.85
1 0 2 -20.62
0 7 5 14.83
1 6 5 -21.38
0 7 1 16.53
1 4 6 -27.84
0 7 6 13.66
1 6 1 -21.16
0 0 5 12.92
1 1 7 -21.13
0 5 7 64
1 0 4 -64
0 0 1 28.0
1 6 7 -28.0
0 3 7 28.0
1 4 7 -28.0
0 2 7 28.0
1 1 6 -28.0
0 0 7 28.0
1 6 0 -28.0
0 7 0 28.0
1 6 6 -28.0
0 7 7 28.0
1 1 1 -28.0
0 0 0 28.0
1 1 5 -28.0
0 0 6 28.0
