1 3 5 -2.0
0 2 3 2.0
1 5 2 -2.0
0 5 3 2.0
1 4 2 -2.0
0 4 5 2.0
1 2 5 -2.0
0 3 6 2.0
1 2 4 -2.0
0 3 2 2.0
1 5 5 -2.0
0 3 1 2.0
1 4 1 2.78
0 5 0 -0.41
1 1 2 -0.38
0 1 3 -0.72
1 2 1 1.95
0 1 5 -2.56
1 5 4 2.13
0 5 1 -2.4
1 2 0 3.78
0 3 0 -4.84
1 2 2 4.57
0 1 4 -4.32
1 0 2 2.98
0 6 2 -3.29
1 4 0 2.8
0 0 3 -1.54
1 2 6 0.64
0 3 7 -0.56
1 6 3 1.45
0 4 6 -0.65
1 5 7 -1.27
0 1 0 1.08
1 4 7 -1.66
0 6 7 0.7
1 2 7 -1.05
0 1 7 1.16
1 6 4 -0.08
0 0 4 -0.28
1 0 5 -0.09
0 5 6 0.27
1 6 5 0.52
0 7 2 64
1 7 3 -64
0 7 6 2.0
1 7 5 -2.0
0 7 4 2.0
1 6 1 -2.0
0 1 1 2.0
1 0 0 -2.0
0 0 1 2.0
1 6 0 -2.0
0 1 6 2.0
1 0 7 -2.0
0 0 6 2.0
1 7 7 -2.0
0 6 6 2.0
1 7 1 -2.0
0 7 0 2.0
