1 3 5 -14.0
0 2 5 14.0
1 2 4 -14.0
0 4 5 14.0
1 3 6 -14.0
0 2 3 14.0
1 3 2 -14.0
0 4 6 4.38
1 5 5 -4.38
0 5 4 4.68
1 3 7 -4.68
0 2 7 4.68
1 1 7 -1.45
0 4 2 -5.22
1 5 2 -8.66
0 3 1 -3.55
1 5 3 -3.51
0 5 1 -2.16
1 2 6 -5.95
0 5 7 -4.8
1 1 5 -2.63
0 6 5 0.35
1 1 4 -5.52
0 5 6 5.36
1 4 1 -15.67
0 2 1 5.83
1 6 3 -16.21
0 6 2 4.92
1 2 2 -13.15
0 1 3 7.81
1 5 0 -10.6
0 7 3 6.52
1 2 0 -15.76
0 3 0 7.84
1 6 1 -11.42
0 1 2 13.63
1 0 3 -23.45
0 4 0 13.35
1 4 7 -23.91
0 7 0 12.93
1 6 0 -19.2
0 0 7 12.54
1 0 2 -21.61
0 1 6 64
1 6 6 -64
0 6 7 14.0
1 7 7 -14.0
0 7 6 14.0
1 7 5 -14.0
0 0 4 14.0
1 1 1 -14.0
0 6 4 14.0
1 7 4 -14.0
0 0 0 14.0
1 0 1 -14.0
0 1 0 14.0
1 0 6 -14.0
0 0 5 14.0
1 7 1 -14.0
0 7 2 14.0
