1 3 5 -10.0
0 2 3 10.0
1 4 2 -10.0
0 3 6 10.0
1 2 5 -10.0
0 4 5 10.0
1 2 6 -2.84
0 5 5 2.84
1 2 4 -0.93
0 1 4 -5.91
1 3 7 -7.79
0 3 2 -0.62
1 5 3 -2.52
0 4 6 -2.38
1 5 4 -2.37
0 5 6 -4.13
1 6 4 -4.77
0 6 3 1.91
1 5 7 -6.73
0 7 4 -5.09
1 5 2 -0.05
0 6 5 -0.96
1 7 2 -0.84
0 2 7 -9.16
1 7 6 -2.46
0 7 5 -1.18
1 7 3 -5.75
0 4 1 -5.91
1 1 5 -3.49
0 0 5 -7.34
1 1 6 4.42
0 4 7 0.7
1 2 1 -9.6
0 3 1 2.72
1 1 7 -0.67
0 0 7 4.3
1 0 6 -9.07
0 6 1 -2.73
1 2 2 -8.53
0 6 7 -0.95
1 1 3 -5.8
0 0 3 0.09
1 0 2 -12.49
0 1 0 64
1 2 0 -64
0 3 0 10.0
1 7 0 -10.0
0 0 4 10.0
1 1 2 -10.0
0 1 1 10.0
1 5 0 -10.0
0 6 2 10.0
1 5 1 -10.0
0 4 0 10.0
1 0 0 -10.0
0 0 1 10.0
1 6 6 -10.0
0 7 7 10.0
0 6 0 10.0
1 7 1 -10.0
