1 3 5 -2.0
0 2 5 2.0
1 2 4 -2.0
0 2 3 2.0
1 1 4 -2.0
0 4 5 2.0
1 3 6 -2.0
0 1 5 2.0
1 5 4 -2.0
0 5 3 2.0
1 2 2 -2.0
0 0 4 2.0
1 2 6 -2.0
0 1 3 2.0
1 0 5 -2.0
0 0 6 2.0
1 4 2 0.55
0 5 2 -0.55
1 3 2 0.55
0 4 6 0.73
1 5 6 -2.55
0 2 7 0.71
1 0 2 -1.62
0 4 1 1.29
1 2 1 0.15
0 5 1 -1.24
1 6 3 0.87
0 3 1 -0.6
1 2 0 0.77
0 3 7 -3.04
1 6 2 4.4
0 3 0 -3.0
1 5 0 0.87
0 1 0 -0.43
1 4 0 -1.08
0 6 0 2.99
1 1 1 -1.97
0 7 3 4.52
1 1 2 -4.7
0 0 0 6.39
1 6 4 -7.51
0 7 5 8.27
1 6 1 -7.28
0 6 5 64
1 5 5 -64
0 7 0 2.0
1 7 4 -2.0
0 7 2 2.0
1 7 1 -2.0
0 4 7 2.0
1 5 7 -2.0
0 6 7 2.0
1 6 6 -2.0
0 7 7 2.0
1 7 6 -2.0
0 0 1 2.0
1 0 3 -2.0
1 1 7 -2.0
0 0 7 2.0
1 1 6 -2.0
