1 3 5 -8.0
0 2 3 8.0
1 3 2 -8.0
0 4 5 8.0
1 5 4 -8.0
0 2 2 8.0
1 2 4 -8.0
0 1 5 8.0
1 1 3 -8.0
0 1 2 8.0
1 2 5 0.79
0 0 3 -1.7
1 5 5 -1.34
0 2 6 -3.55
1 1 4 -5.81
0 5 6 -2.16
1 0 2 -14.82
0 0 4 4.73
1 0 5 -14.84
0 4 2 10.23
1 5 7 -17.8
0 3 6 10.41
1 5 3 -17.43
0 6 2 5.41
1 6 3 -21.33
0 5 2 12.83
1 4 7 -19.76
0 4 6 13.03
1 5 1 -22.34
0 1 6 15.72
1 0 7 -20.73
0 4 0 15.22
1 3 7 -29.35
0 6 5 18.04
1 7 4 -21.98
0 1 1 9.87
1 6 4 -19.08
0 7 5 5.48
1 2 1 -13.03
0 7 3 2.67
1 5 0 -9.41
0 3 1 8.14
1 4 1 -7.52
0 2 7 64
1 6 6 -64
0 7 7 8.0
1 1 7 -8.0
0 3 0 8.0
1 6 1 -8.0
0 7 0 8.0
1 7 2 -8.0
0 0 1 8.0
1 0 0 -8.0
0 6 7 8.0
1 7 6 -8.0
0 7 1 8.0
1 6 0 -8.0
0 0 6 8.0
1 1 0 -8.0
0 2 0 8.0
