1 3 5 -14.0
0 2 3 14.0
1 3 2 -14.0
0 4 5 14.0
1 5 4 -14.0
0 2 2 14.0
1 2 4 -14.0
0 1 5 14.0
1 1 4 -14.0
0 2 5 14.0
1 4 6 -4.98
0 5 2 6.57
1 4 2 -6.52
0 4 1 6.78
1 3 6 -6.69
0 2 6 6.78
1 3 1 -7.48
0 5 5 6.76
1 1 3 -6.68
0 5 3 7.0
1 0 5 -7.28
0 4 7 8.29
1 5 0 -9.67
0 2 7 9.53
1 5 6 -9.84
0 5 7 9.61
1 6 4 -10.77
0 6 3 10.95
1 6 5 -11.05
0 6 2 10.23
1 5 1 -10.86
0 7 4 11.91
1 7 2 -13.44
0 4 0 12.84
1 7 3 -13.13
0 7 5 13.27
1 6 6 -16.54
0 7 1 19.41
1 3 0 -19.26
0 7 7 18.53
1 6 1 -18.27
0 7 0 18.48
1 6 0 -17.7
0 2 0 64
1 2 1 -64
0 1 0 14.0
1 1 1 -14.0
0 0 0 14.0
1 0 1 -14.0
0 1 2 14.0
1 0 2 -14.0
0 0 4 14.0
1 0 3 -14.0
0 0 6 14.0
1 1 6 -14.0
0 0 7 14.0
1 1 7 -14.0
0 3 7 14.0
1 6 7 -14.0
0 7 6 14.0
