1 3 5 4.0
0 2 3 -4.0
1 3 2 4.0
0 4 5 -4.0
1 5 4 4.0
0 2 2 -4.0
1 5 3 4.0
0 2 5 -4.0
1 2 4 4.0
0 1 3 -4.0
1 4 6 4.0
0 4 2 -4.0
1 3 6 4.0
0 5 2 -4.0
1 4 1 4.0
0 5 1 -4.0
1 3 1 4.0
0 3 0 -4.0
1 4 0 4.0
0 5 0 -4.0
1 2 1 -4.01
0 1 2 4.25
1 1 0 -4.25
0 5 7 5.04
1 1 5 -5.04
0 5 6 5.37
1 1 4 -5.37
0 2 7 5.59
1 0 4 2.16
0 0 2 -8.92
1 2 6 0.73
0 5 5 -12.59
1 6 3 2.4
0 0 5 -15.21
1 0 6 4.7
0 2 0 -20.15
1 6 0 12.9
0 7 3 -20.58
1 3 7 6.55
0 4 7 -11.38
1 6 2 14.1
0 7 2 -12.7
1 1 6 10.42
0 0 7 -64
1 1 7 64
0 0 3 -4.0
1 7 4 4.0
0 7 5 -4.0
1 6 4 4.0
0 6 5 -4.0
1 7 6 4.0
0 7 7 -4.0
1 6 7 4.0
0 6 6 -4.0
1 6 1 4.0
0 7 0 -4.0
1 0 1 4.0
0 0 0 -4.0
1 1 1 4.0
1 7 1 4.0
