1 3 5 22.0
0 2 5 -22.0
1 2 4 22.0
0 4 5 -22.0
1 2 6 22.0
0 3 2 -22.0
1 4 6 22.0
0 3 6 -22.0
1 5 5 22.0
0 5 4 -22.0
1 3 7 22.0
0 5 6 -2.39
1 6 5 -2.91
0 2 7 4.82
1 4 7 -1.2
0 5 7 -3.33
1 5 3 -5.66
0 5 2 2.31
1 2 2 -1.68
0 1 7 -9.2
1 3 1 0.2
0 1 5 -6.97
1 4 2 -1.76
0 4 1 -10.15
1 6 3 -0.88
0 1 4 -8.8
1 2 3 -3.17
0 7 5 -4.14
1 0 4 -3.73
0 7 4 -2.88
1 6 2 -2.21
0 1 2 -7.71
1 1 3 0.64
0 6 4 -3.2
1 0 2 0.07
0 0 3 -2.29
1 0 5 7.13
0 1 1 -15.41
1 5 1 7.33
0 2 0 -14.22
1 7 3 7.45
0 5 0 -17.88
1 7 6 11.05
0 0 1 -64
1 0 0 64
0 3 0 -22.0
1 4 0 22.0
0 1 0 -22.0
1 2 1 22.0
0 7 1 -22.0
1 0 6 22.0
0 1 6 -22.0
1 0 7 22.0
0 6 6 -22.0
1 6 1 22.0
0 7 2 -22.0
1 7 0 22.0
0 6 0 -22.0
1 6 7 22.0
1 7 7 22.0
