1 3 5 8.0
0 2 3 -8.0
1 4 2 8.0
0 3 6 -8.0
1 2 2 8.0
0 3 2 -8.0
1 2 1 8.0
0 5 2 -8.0
1 5 4 8.0
0 3 1 -8.0
1 2 5 0.0
0 1 2 2.6
1 2 0 -1.99
0 4 5 1.99
1 1 3 5.98
0 4 1 -2.07
1 6 2 0.63
0 7 2 -10.59
1 5 1 -1.0
0 6 5 -14.17
1 6 3 1.55
0 2 4 -11.61
1 1 5 0.06
0 0 3 -11.55
1 0 4 2.71
0 1 1 -16.68
1 1 4 13.73
0 0 2 -12.08
1 4 7 -0.88
0 2 7 -11.45
1 5 3 2.78
0 5 0 -6.66
1 4 6 -3.05
0 5 7 -9.35
1 2 6 -4.58
0 3 7 -7.66
1 0 0 -3.63
0 7 4 -5.23
1 5 6 2.95
0 5 5 -4.22
1 7 5 -1.63
0 6 4 6.44
1 0 1 -5.97
0 3 0 -64
1 4 0 64
0 1 7 -8.0
1 6 6 8.0
0 0 5 -8.0
1 0 6 8.0
0 1 0 -8.0
1 6 0 8.0
0 7 7 -8.0
1 6 7 8.0
0 6 1 -8.0
1 0 7 8.0
0 1 6 -8.0
1 7 1 8.0
0 7 0 -8.0
1 7 3 8.0
0 7 6 -8.0
