1 3 5 4.0
0 2 3 -4.0
1 5 2 4.0
0 5 3 -4.0
1 4 2 4.0
0 4 5 -4.0
1 2 5 4.0
0 5 5 -4.0
1 2 4 4.0
0 1 4 -4.0
1 1 5 4.0
0 3 2 -4.0
1 2 1 4.0
0 2 6 -4.0
1 5 4 4.0
0 6 4 -4.0
1 7 5 4.0
0 7 3 1.39
1 3 6 -1.39
0 2 2 2.16
1 0 4 -2.08
0 3 7 -4.57
1 1 3 -2.58
0 0 2 0.77
1 5 6 -11.3
0 2 0 6.87
1 3 1 -19.45
0 0 5 12.08
1 4 7 -14.48
0 4 6 4.66
1 7 4 -10.63
0 5 7 8.46
1 6 5 -13.36
0 6 2 5.04
1 6 3 -4.7
0 7 2 9.46
1 7 1 -0.65
0 5 1 1.1
1 4 1 -6.77
0 3 0 -1.57
1 4 0 -9.05
0 5 0 0.66
1 1 6 -7.27
0 1 2 -64
1 0 6 64
0 0 7 -4.0
1 2 7 4.0
0 6 6 -4.0
1 1 7 4.0
0 0 3 -4.0
1 7 6 4.0
0 7 7 -4.0
1 6 7 4.0
0 7 0 -4.0
1 0 1 4.0
0 0 0 -4.0
1 1 0 4.0
0 1 1 -4.0
1 6 1 4.0
1 6 0 4.0
