1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 5 4 0.0
0 3 2 0.0
1 4 2 0.0
0 1 4 0.0
1 3 1 0.0
0 6 4 0.0
1 5 5 0.0
0 6 5 0.0
1 4 6 0.0
0 3 6 6.98
1 1 3 -6.99
0 2 3 6.99
1 3 7 -8.07
0 5 3 7.49
1 2 2 -7.62
0 2 6 8.39
1 6 3 -8.32
0 5 7 7.64
1 4 7 -7.38
0 2 7 8.59
1 1 2 -8.59
0 0 2 8.14
1 5 6 -6.05
0 7 2 6.13
1 0 4 -6.0
0 3 0 5.39
1 1 5 -5.45
0 0 3 4.99
1 1 6 -4.66
0 2 1 3.53
1 7 6 -3.09
0 6 7 3.76
1 7 3 -4.3
0 7 4 3.39
1 2 0 -3.79
0 1 0 3.46
1 4 1 -3.01
0 1 1 2.95
1 0 0 -1.95
0 0 1 0
1 4 0 0
0 6 2 0.0
1 0 5 0.0
0 0 7 0.0
1 1 7 0.0
0 0 6 0.0
1 7 7 0.0
0 5 2 0.0
1 5 1 0.0
0 6 0 0.0
1 5 0 0.0
0 6 1 0.0
1 7 0 0.0
0 6 6 0.0
1 7 5 0.0
1 7 1 0.0
