1 3 5 12.0
0 2 5 -12.0
1 2 4 12.0
0 2 3 -12.0
1 1 4 12.0
0 3 6 -12.0
1 2 6 12.0
0 5 4 -12.0
1 2 2 2.65
0 1 2 -12.0
1 0 2 12.0
0 0 4 -12.0
1 1 3 7.05
0 0 3 -5.16
1 0 5 0.02
0 1 5 -5.59
1 4 5 3.27
0 3 2 -4.23
1 2 7 3.94
0 3 1 -8.44
1 5 2 1.65
0 4 2 -4.92
1 2 1 -0.06
0 6 2 -11.99
1 0 6 6.39
0 4 6 -18.81
1 5 7 9.34
0 1 0 -13.13
1 5 6 16.59
0 3 7 -17.62
1 4 7 4.9
0 5 5 -19.22
1 6 5 9.22
0 1 6 -16.95
1 6 3 12.84
0 7 4 -7.32
1 5 3 14.69
0 6 4 -15.59
1 4 1 2.2
0 7 5 -15.14
1 0 7 1.23
0 5 0 -9.46
1 2 0 6.8
0 0 1 -64
1 6 1 64
0 5 1 -12.0
1 0 0 12.0
0 3 0 -12.0
1 1 1 12.0
0 4 0 -12.0
1 7 1 12.0
0 7 3 -12.0
1 7 2 12.0
0 1 7 -12.0
1 7 6 12.0
0 6 6 -12.0
1 7 7 12.0
0 6 7 -12.0
1 6 0 12.0
0 7 0 -12.0
