1 3 5 6.0
0 2 3 -6.0
1 3 2 6.0
0 4 5 -6.0
1 5 4 6.0
0 2 2 -6.0
1 5 3 6.0
0 2 5 -6.0
1 2 4 6.0
0 1 3 -6.0
1 5 6 6.0
0 4 2 -6.0
1 4 1 6.0
0 5 1 -6.0
1 3 6 6.0
0 5 2 -6.0
1 3 1 6.0
0 6 4 -6.0
1 1 4 6.0
0 1 2 -6.0
1 1 5 6.0
0 2 6 -6.0
1 5 5 -1.37
0 0 3 1.7
1 0 5 -2.42
0 0 4 2.94
1 0 2 -3.63
0 6 3 4.52
1 0 6 -4.32
0 4 6 4.92
1 5 7 -4.56
0 6 5 3.42
1 2 7 -2.85
0 5 0 4.89
1 4 0 -4.64
0 3 0 3.57
1 7 4 -2.95
0 2 1 2.85
1 3 7 -2.74
0 7 3 2.3
1 7 5 -1.35
0 7 6 1.7
1 6 1 -0.68
0 6 2 -64
1 7 2 64
0 1 1 -6.0
1 7 7 6.0
0 1 6 -6.0
1 6 6 6.0
0 4 7 -6.0
1 0 0 6.0
0 0 1 -6.0
1 1 0 6.0
0 6 7 -6.0
1 2 0 6.0
0 6 0 -6.0
1 7 0 6.0
0 7 1 -6.0
1 1 7 6.0
0 0 7 -6.0
