1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 2 4 2.0
0 5 1 -2.0
1 6 4 2.0
0 3 2 -2.0
1 2 2 -3.96
0 5 4 4.77
1 5 5 -7.95
0 2 5 7.46
1 2 6 -7.23
0 3 6 6.78
1 6 3 -5.93
0 6 2 4.26
1 6 5 -3.47
0 7 3 3.62
1 2 7 -3.22
0 1 4 3.19
1 1 3 -4.33
0 1 5 4.3
1 2 1 -4.45
0 3 1 4.15
1 4 6 -4.62
0 5 6 3.68
1 0 3 -3.25
0 0 5 3.27
1 3 0 -3.73
0 4 1 4.13
1 1 2 -3.27
0 0 1 3.15
1 6 0 -3.57
0 7 6 2.98
1 7 5 -2.23
0 7 4 2.53
1 7 1 -3.41
0 4 7 2.17
1 3 7 -0.49
0 6 6 1.95
1 4 0 -3.29
0 1 1 -64
1 0 2 64
0 0 4 -2.0
1 0 0 2.0
0 5 7 -2.0
1 0 6 2.0
0 7 2 -2.0
1 7 7 2.0
0 6 7 -2.0
1 1 6 2.0
0 5 0 -2.0
1 6 1 2.0
0 7 0 -2.0
0 2 0 -2.0
1 1 0 2.0
0 0 7 -2.0
1 1 7 2.0
