1 3 5 -10.0
0 2 3 10.0
1 4 2 -10.0
0 5 3 10.0
1 3 2 -10.0
0 4 5 10.0
1 5 4 -10.0
0 5 5 10.0
1 4 6 -10.0
0 2 6 10.0
1 3 6 -5.19
0 2 4 6.54
1 2 5 -5.88
0 2 2 4.6
1 1 5 -3.3
0 1 4 3.38
1 1 2 -5.19
0 1 3 5.11
1 0 5 -4.67
0 5 1 5.49
1 3 7 -4.4
0 0 4 3.45
1 5 2 -4.24
0 3 1 3.59
1 6 2 -2.02
0 6 4 0.86
1 6 5 -1.41
0 5 6 0.49
1 4 7 -0.1
0 7 2 0.45
1 7 4 -1.58
0 7 3 1.86
1 0 3 -0.92
0 1 6 0.24
1 2 1 -0.73
0 2 0 1.0
1 4 1 -0.34
0 7 6 0.39
1 7 5 -1.63
0 6 3 1.39
1 7 7 -2.49
0 5 0 3.53
1 1 1 -4.9
0 1 7 64
1 7 1 -64
0 2 7 10.0
1 0 7 -10.0
0 0 6 10.0
1 6 1 -10.0
0 4 0 10.0
1 3 0 -10.0
0 7 0 10.0
1 6 0 -10.0
0 6 7 10.0
1 5 7 -10.0
0 6 6 10.0
1 1 0 -10.0
0 0 0 10.0
1 0 1 -10.0
0 0 2 10.0
