1 3 5 -2.0
0 2 5 2.0
1 2 4 -2.0
0 2 3 2.0
1 3 2 -2.0
0 5 4 2.0
1 5 3 -2.0
0 4 2 2.0
1 5 2 -2.0
0 2 1 -0.31
1 1 4 2.32
0 3 6 -1.34
1 1 3 1.36
0 2 2 -1.94
1 4 1 2.55
0 5 5 -2.42
1 1 2 1.8
0 3 1 -1.11
1 3 0 0.74
0 0 5 -0.77
1 2 0 0.22
0 6 3 -0.84
1 7 3 0.58
0 5 0 0.14
1 6 5 -1.59
0 6 4 2.57
1 5 6 -2.38
0 5 1 1.77
1 4 0 -2.09
0 4 6 1.71
1 4 5 -2.41
0 7 5 1.66
1 6 2 -1.78
0 1 0 2.84
1 4 7 -4.01
0 0 4 5.26
1 2 7 -5.62
0 6 0 6.02
1 7 4 -6.16
0 7 2 7.14
1 2 6 -7.04
0 0 2 4.38
1 0 3 -4.63
0 1 5 64
1 1 6 -64
0 0 7 2.0
1 6 6 -2.0
0 1 7 2.0
1 0 6 -2.0
0 7 7 2.0
1 1 1 -2.0
0 7 6 2.0
1 6 7 -2.0
0 5 7 2.0
1 3 7 -2.0
0 0 0 2.0
1 0 1 -2.0
1 7 1 -2.0
0 6 1 2.0
1 7 0 -2.0
