1 3 5 8.0
0 4 5 -8.0
1 5 4 8.0
0 2 5 -8.0
1 5 3 8.0
0 6 4 -8.0
1 6 5 1.88
0 3 2 -1.88
1 2 3 1.88
0 2 2 -1.88
1 2 4 2.78
0 5 5 -2.78
1 4 2 2.91
0 6 3 -0.68
1 3 6 0.23
0 6 2 0.35
1 2 6 0.65
0 5 2 -0.43
1 7 4 -0.59
0 1 3 0.33
1 5 6 1.05
0 1 5 -1.6
1 0 4 2.82
0 7 5 -2.52
1 7 6 3.79
0 4 6 -5.15
1 1 4 5.96
0 5 7 -6.3
1 1 2 6.18
0 0 1 -6.5
1 7 3 6.45
0 0 2 -6.96
1 0 3 7.75
0 0 5 -7.97
1 3 7 8.3
0 4 7 -9.36
1 1 6 10.77
0 7 2 -12.22
1 7 1 12.95
0 6 6 -13.42
1 2 7 12.5
0 0 7 -10.95
1 0 6 11.85
0 1 7 -64
1 0 0 64
0 6 1 -8.0
1 4 1 8.0
0 4 0 -8.0
1 3 0 8.0
0 2 0 -8.0
1 7 0 8.0
0 5 1 -8.0
1 3 1 8.0
0 1 1 -8.0
1 6 0 8.0
0 5 0 -8.0
1 1 0 8.0
0 2 1 -8.0
1 7 7 8.0
0 6 7 -8.0
