1 3 5 6.0
0 2 3 -6.0
1 5 2 6.0
0 5 3 -6.0
1 4 2 6.0
0 4 5 -6.0
1 3 2 6.0
0 5 1 -6.0
1 6 3 6.0
0 5 4 -6.0
1 6 2 6.0
0 4 1 -1.4
1 2 2 6.0
0 2 6 -0.83
1 6 5 0.83
0 5 5 -0.83
1 2 4 0.83
0 7 4 0.15
1 7 3 -0.15
0 7 5 0.15
1 6 4 -0.15
0 2 5 0.45
1 5 6 -1.77
0 4 6 0.27
1 4 7 -0.52
0 3 1 0.65
1 2 1 -2.09
0 3 7 1.87
1 5 7 -1.83
0 1 5 2.3
1 1 3 -2.46
0 1 2 3.34
1 0 3 -4.11
0 0 2 3.63
1 2 7 -5.48
0 0 4 5.75
1 5 0 -6.74
0 3 0 8.27
1 7 6 -8.31
0 1 4 8.71
1 4 0 -7.77
0 3 6 7.8
1 6 6 -7.32
0 7 2 -64
1 1 6 64
0 0 7 -6.0
1 0 5 6.0
0 6 0 -6.0
1 7 1 6.0
0 7 7 -6.0
1 6 7 6.0
0 7 0 -6.0
1 6 1 6.0
0 0 6 -6.0
1 1 7 6.0
1 1 0 6.0
0 2 0 -6.0
1 0 1 6.0
0 0 0 -6.0
1 1 1 6.0
