1 3 5 -6.0
0 2 3 6.0
1 3 2 -6.0
0 4 5 6.0
1 1 4 -6.0
0 2 2 6.53
1 1 2 -6.53
0 2 5 6.53
1 5 3 -6.53
0 5 2 6.53
1 2 6 -6.23
0 3 1 6.23
1 1 5 -9.67
0 5 5 10.16
1 4 2 -10.7
0 5 4 10.79
1 2 4 -10.49
0 3 6 10.73
1 4 7 -10.62
0 2 7 11.51
1 3 7 -13.32
0 5 7 13.75
1 4 6 -13.82
0 1 7 15.7
1 6 6 -16.27
0 6 5 15.88
1 5 6 -17.18
0 7 7 17.0
1 6 2 -16.48
0 4 1 15.88
1 7 5 -14.13
0 6 4 11.51
1 6 3 -11.3
0 7 2 11.13
1 1 6 -10.59
0 0 7 8.67
1 0 6 -9.1
0 1 3 10.38
1 3 0 -12.43
0 2 0 13.15
1 1 0 -12.47
0 2 1 13.69
1 0 3 -14.93
0 0 5 64
1 0 4 -64
0 6 7 6.0
1 5 1 -6.0
0 4 0 6.0
1 5 0 -6.0
0 1 1 6.0
1 0 2 -6.0
0 6 0 6.0
1 6 1 -6.0
0 0 1 6.0
1 7 0 -6.0
0 7 1 6.0
1 0 0 -6.0
1 7 3 -6.0
0 7 4 6.0
1 7 6 -6.0
