1 3 5 -24.0
0 2 5 24.0
1 2 4 -24.0
0 2 3 24.0
1 3 2 -24.0
0 5 4 24.0
1 5 3 -24.0
0 3 6 24.0
1 2 6 -7.77
0 4 5 9.14
1 5 5 -7.84
0 4 2 6.48
1 5 2 -6.27
0 2 1 6.54
1 1 4 -6.6
0 1 3 7.49
1 3 1 -7.66
0 0 5 7.86
1 0 4 -8.38
0 0 3 7.72
1 5 6 -8.24
0 4 6 8.77
1 4 7 -9.23
0 6 4 9.54
1 3 7 -10.45
0 6 5 10.2
1 0 2 -9.85
0 2 2 7.86
1 0 6 -7.06
0 1 5 8.23
1 6 3 -7.27
0 2 7 8.73
1 1 7 -9.6
0 6 7 10.86
1 1 2 -10.9
0 7 2 10.53
1 2 0 -14.18
0 6 2 16.55
1 7 3 -16.64
0 5 1 14.9
1 4 1 -14.78
0 3 0 13.59
1 6 0 -14.13
0 7 5 64
1 5 7 -64
0 0 7 24.0
1 7 4 -24.0
0 4 0 24.0
1 1 6 -24.0
0 1 0 24.0
1 6 1 -24.0
0 0 1 24.0
1 5 0 -24.0
0 7 0 24.0
1 7 1 -24.0
0 6 6 24.0
1 7 7 -24.0
0 7 6 24.0
1 1 1 -24.0
0 0 0 24.0
