1 3 5 -44.0
0 2 3 44.0
1 3 2 -44.0
0 4 5 44.0
1 5 4 -44.0
0 2 2 44.0
1 5 3 -44.0
0 5 5 44.0
1 4 6 -44.0
0 3 6 2.3
1 2 4 -2.34
0 4 2 2.36
1 5 1 -2.62
0 2 5 3.5
1 6 4 -3.0
0 5 2 2.64
1 2 7 -3.24
0 6 2 2.98
1 6 3 -2.55
0 7 3 3.88
1 4 1 -4.41
0 4 7 5.29
1 2 1 -6.57
0 7 5 6.65
1 3 7 -8.54
0 1 7 9.94
1 1 3 -10.3
0 2 6 11.23
1 3 1 -12.34
0 5 0 12.59
1 1 4 -14.05
0 4 0 17.22
1 7 2 -21.13
0 3 0 24.88
1 2 0 -25.78
0 1 0 25.65
1 7 4 -26.81
0 7 1 26.81
1 1 1 -27.49
0 1 5 27.32
1 1 6 -27.26
0 0 0 26.2
1 1 2 -26.36
0 0 3 64
1 0 5 -64
0 0 7 44.0
1 0 2 -44.0
0 0 6 44.0
1 0 1 -44.0
0 0 4 44.0
1 6 1 -44.0
0 6 0 44.0
0 7 0 44.0
0 5 7 44.0
1 5 6 -44.0
0 6 7 44.0
1 6 6 -44.0
0 7 6 44.0
1 7 7 -44.0
0 6 5 44.0
