1 3 5 -18.0
0 2 5 18.0
1 2 4 -18.0
0 4 5 18.0
1 2 6 -18.0
0 3 2 18.0
1 4 6 -18.0
0 3 6 18.0
1 4 7 -18.0
0 5 7 18.0
1 5 5 -18.0
0 3 7 1.16
1 2 7 -1.16
0 1 7 1.16
1 2 3 -1.16
0 5 4 4.09
1 5 2 -6.87
0 4 2 7.54
1 5 3 -8.3
0 1 3 9.09
1 5 1 -9.98
0 2 2 10.18
1 1 4 -10.01
0 4 1 9.32
1 0 2 -10.26
0 1 5 10.5
1 2 1 -10.63
0 3 1 10.24
1 5 0 -9.41
0 4 0 10.3
1 0 5 -12.5
0 0 3 12.84
1 0 4 -12.04
0 5 6 11.81
1 3 0 -14.91
0 6 5 16.93
1 7 6 -16.24
0 7 4 15.44
1 7 5 -15.83
0 7 7 14.02
1 1 2 -13.52
0 6 3 14.09
1 6 2 -15.48
0 6 4 64
1 6 7 -64
0 6 6 18.0
1 0 7 -18.0
0 7 1 18.0
1 1 6 -18.0
0 1 0 18.0
1 1 1 -18.0
0 0 0 18.0
1 6 1 -18.0
0 7 3 18.0
1 7 2 -18.0
0 0 1 18.0
1 2 0 -18.0
0 0 6 18.0
1 7 0 -18.0
0 6 0 18.0
