1 3 5 -2.0
0 2 3 2.0
1 3 2 -2.0
0 4 5 2.0
1 5 4 -2.0
0 2 2 2.0
1 5 3 -2.0
0 2 5 2.0
1 2 4 -2.0
0 1 3 2.0
1 5 6 -2.0
0 4 2 2.0
1 4 1 -2.0
0 5 1 2.0
1 3 6 -2.0
0 5 2 2.0
1 3 1 -2.0
0 6 4 2.0
1 6 5 -2.0
0 6 3 2.0
1 1 2 -5.41
0 5 5 5.17
1 4 6 -4.99
0 2 7 5.2
1 0 3 -5.85
0 4 7 5.19
1 1 4 -4.51
0 1 5 4.24
1 0 6 -4.33
0 4 0 5.54
1 3 7 -5.66
0 2 6 6.94
1 5 7 -8.63
0 7 5 7.47
1 1 7 -6.22
0 3 0 7.82
1 7 2 -6.8
0 2 1 6.79
1 7 4 -5.85
0 7 6 4.92
1 6 2 -2.86
0 0 2 -0.42
1 0 4 -0.31
0 7 3 64
1 7 7 -64
0 0 5 2.0
1 0 1 -2.0
0 6 7 2.0
1 1 6 -2.0
0 0 7 2.0
1 6 0 -2.0
0 5 0 2.0
1 7 1 -2.0
0 0 0 2.0
1 2 0 -2.0
0 1 1 2.0
1 1 0 -2.0
0 7 0 2.0
1 6 1 -2.0
1 6 6 -2.0
