1 3 5 -4.0
0 2 3 4.0
1 5 2 -4.0
0 5 3 4.0
1 4 2 -4.0
0 4 5 4.0
1 2 5 -4.0
0 5 5 4.0
1 2 4 -4.0
0 1 4 4.0
1 1 3 -4.0
0 3 2 4.0
1 2 2 -4.0
0 2 6 4.0
1 3 6 -4.0
0 1 5 4.0
1 0 5 -4.0
0 2 7 3.59
1 4 7 -3.59
0 0 3 3.59
1 0 6 -3.05
0 3 7 1.93
1 1 7 -2.5
0 2 1 3.27
1 5 6 -4.27
0 5 4 4.69
1 4 6 -5.82
0 0 4 4.48
1 0 2 -4.95
0 3 1 4.4
1 1 2 -4.16
0 4 1 3.65
1 5 1 -2.74
0 1 1 3.0
1 6 3 -3.41
0 6 2 5.06
1 5 0 -6.58
0 7 4 8.37
1 6 4 -8.77
0 7 5 8.73
1 6 1 -7.55
0 3 0 7.33
1 7 2 -7.08
0 6 5 64
1 7 3 -64
0 6 7 4.0
1 0 0 -4.0
0 0 1 4.0
1 5 7 -4.0
0 7 0 4.0
1 7 7 -4.0
0 6 0 4.0
1 7 6 -4.0
0 4 0 4.0
1 6 6 -4.0
0 7 1 4.0
1 2 0 -4.0
0 1 0 4.0
1 1 6 -4.0
0 0 7 4.0
