1 3 5 -12.0
0 2 5 12.0
1 2 4 -12.0
0 2 3 12.0
1 1 4 -12.0
0 3 6 12.0
1 3 2 -12.0
0 1 5 12.0
1 4 2 -12.0
0 5 4 12.0
1 4 5 -12.0
0 5 5 12.0
1 2 6 -12.0
0 5 3 12.0
1 3 7 -12.0
0 4 1 12.0
1 5 2 1.16
0 1 2 -0.02
1 6 2 -0.23
0 2 1 0.37
1 4 6 -0.97
0 6 3 1.84
1 2 2 -2.56
0 1 3 2.79
1 5 0 -3.49
0 5 1 3.88
1 7 4 -4.76
0 4 0 4.66
1 3 0 -4.8
0 5 6 5.1
1 6 5 -4.61
0 5 7 5.24
1 2 0 -6.45
0 7 2 6.45
1 0 2 -5.21
0 7 3 5.51
1 4 7 -6.05
0 6 4 6.88
1 7 1 -7.63
0 7 5 7.45
1 7 6 -7.99
0 3 1 8.59
1 6 7 -9.49
0 6 1 64
1 7 0 -64
0 6 0 12.0
1 6 6 -12.0
0 7 7 12.0
1 0 4 -12.0
0 2 7 12.0
1 1 6 -12.0
0 0 7 12.0
1 0 6 -12.0
0 0 3 12.0
1 0 5 -12.0
0 1 0 12.0
1 0 0 -12.0
0 1 7 12.0
1 1 1 -12.0
0 0 1 12.0
