1 3 5 -6.0
0 2 3 6.0
1 5 2 -6.0
0 5 3 6.0
1 4 2 -6.0
0 4 5 6.0
1 5 4 -6.0
0 5 5 6.0
1 2 4 -6.0
0 4 1 0.95
1 2 2 -0.95
0 6 5 0.95
1 3 2 -0.48
0 2 6 0.91
1 3 6 -2.01
0 6 2 2.01
1 4 6 -1.23
0 3 1 2.02
1 5 0 -2.53
0 4 0 2.94
1 5 1 -3.27
0 6 3 1.65
1 2 0 -1.24
0 6 0 0.45
1 5 6 -1.43
0 2 1 2.34
1 6 4 -2.19
0 7 5 2.55
1 7 2 -4.3
0 7 3 4.01
1 1 0 -5.74
0 5 7 8.2
1 7 4 -10.58
0 4 7 11.3
1 7 6 -10.5
0 6 1 9.19
1 6 6 -8.84
0 1 5 6.9
1 7 0 -5.87
0 7 1 4.83
1 2 5 -5.3
0 3 7 4.55
1 0 5 -2.95
0 1 1 64
1 1 7 -64
0 1 3 6.0
1 1 4 -6.0
0 1 2 6.0
1 2 7 -6.0
0 0 7 6.0
1 0 1 -6.0
0 0 2 6.0
1 0 3 -6.0
0 0 4 6.0
1 0 0 -6.0
0 7 7 6.0
1 3 0 -6.0
0 6 7 6.0
1 0 6 -6.0
0 1 6 6.0
