1 3 5 -4.0
0 2 3 4.0
1 4 2 -4.0
0 5 3 4.0
1 5 2 -4.0
0 4 5 4.0
1 2 5 -4.0
0 3 6 4.0
1 2 4 -4.0
0 1 3 4.0
1 1 4 -4.0
0 3 2 4.0
1 5 5 -1.53
0 4 6 2.78
1 1 5 -4.72
0 5 4 4.33
1 2 2 -3.47
0 1 2 5.12
1 0 3 -5.45
0 5 6 5.05
1 6 3 -6.33
0 0 2 5.72
1 2 6 -3.37
0 0 4 1.95
1 0 5 -2.89
0 0 6 5.48
1 3 7 -7.69
0 4 7 9.17
1 2 7 -10.2
0 6 4 10.88
1 7 5 -8.98
0 7 4 8.66
1 6 5 -9.52
0 7 6 8.55
1 5 7 -7.02
0 5 1 6.43
1 3 1 -6.8
0 2 1 6.66
1 2 0 -5.27
0 7 3 3.52
1 4 1 -4.13
0 5 0 4.23
1 7 2 -3.18
0 6 2 64
1 7 7 -64
0 6 6 4.0
1 7 1 -4.0
0 6 7 4.0
1 3 0 -4.0
0 1 6 4.0
1 0 7 -4.0
0 1 7 4.0
1 0 1 -4.0
0 1 0 4.0
1 0 0 -4.0
0 1 1 4.0
1 4 0 -4.0
0 6 0 4.0
1 7 0 -4.0
0 6 1 4.0
