1 3 5 30.0
0 2 3 -30.0
1 5 2 30.0
0 5 3 -30.0
1 4 2 30.0
0 4 5 -30.0
1 3 2 30.0
0 5 1 -30.0
1 6 2 30.0
0 4 1 -30.0
1 5 4 30.0
0 2 4 -30.0
1 2 2 30.0
0 2 5 -30.0
1 3 0 30.0
0 4 0 -30.0
1 3 1 30.0
0 2 0 -30.0
1 1 3 30.0
0 1 2 -30.0
1 1 4 30.0
0 0 4 -30.0
1 2 1 30.0
0 0 3 -30.0
1 5 6 30.0
0 1 5 -30.0
1 3 6 0.0
0 7 3 -30.0
1 7 2 0.0
0 7 1 0.0
1 2 6 0.0
0 4 7 0.0
1 2 7 0.0
0 1 0 0.34
1 6 0 2.9
0 6 4 -3.52
1 6 3 5.01
0 1 1 -5.88
1 7 5 4.73
0 4 6 -3.11
1 0 5 2.89
0 5 5 -4.19
1 7 4 5.88
0 7 6 -64
1 6 5 64
0 1 7 -30.0
1 0 7 30.0
0 6 6 -30.0
1 1 6 30.0
0 0 6 -30.0
1 0 2 30.0
0 5 0 -30.0
1 0 0 30.0
0 6 1 -30.0
1 7 0 30.0
0 0 1 -30.0
1 3 7 30.0
1 7 7 30.0
0 6 7 -30.0
1 5 7 30.0
