1 3 5 -2.0
0 2 3 2.0
1 5 2 -2.0
0 5 3 2.0
1 4 2 -2.0
0 4 5 2.0
1 2 5 -2.0
0 3 6 2.0
1 2 4 -2.0
0 1 5 2.0
1 2 6 -2.0
0 3 2 3.82
1 1 3 -2.11
0 5 4 3.53
1 2 2 -3.77
0 1 4 4.31
1 0 5 -4.54
0 2 7 5.47
1 4 6 -6.97
0 0 4 7.08
1 0 3 -6.04
0 5 7 6.36
1 6 2 -7.43
0 5 6 6.26
1 0 6 -5.65
0 3 1 6.4
1 5 5 -6.34
0 4 1 6.2
1 4 0 -5.75
0 6 5 5.87
1 6 4 -4.94
0 7 4 6.12
1 5 0 -6.43
0 5 1 5.59
1 6 6 -5.87
0 2 0 4.15
1 6 0 -4.34
0 2 1 4.02
1 6 1 -4.16
0 7 7 4.69
1 1 2 -4.33
0 0 1 4.12
1 6 3 -4.28
0 3 0 64
1 7 6 -64
0 7 5 2.0
1 0 2 -2.0
0 0 7 2.0
1 1 1 -2.0
0 7 0 2.0
1 7 3 -2.0
0 1 6 2.0
1 3 7 -2.0
0 4 7 2.0
1 6 7 -2.0
0 7 2 2.0
1 7 1 -2.0
0 1 0 2.0
1 0 0 -2.0
1 1 7 -2.0
