1 3 5 42.0
0 2 5 -42.0
1 2 4 42.0
0 2 3 -42.0
1 3 2 42.0
0 5 4 -42.0
1 1 4 42.0
0 4 2 -42.0
1 4 5 42.0
0 2 6 -2.7
1 1 5 1.9
0 3 6 -0.73
1 5 3 0.93
0 3 1 -2.45
1 2 1 3.91
0 0 3 -3.97
1 0 5 3.86
0 2 2 -4.85
1 1 3 5.58
0 1 2 -6.0
1 4 0 8.16
0 6 4 -10.13
1 5 1 11.3
0 4 1 -13.63
1 5 0 14.63
0 0 2 -15.05
1 5 2 15.0
0 1 1 -15.27
1 0 4 15.44
0 6 2 -16.53
1 7 3 16.47
0 7 2 -18.0
1 7 1 21.0
0 1 0 -20.64
1 6 3 18.55
0 3 0 -19.9
1 2 0 21.13
0 6 1 -22.02
1 7 4 26.09
0 0 6 -29.91
1 0 0 29.68
0 0 1 -29.77
1 0 7 30.94
0 5 5 -64
1 1 7 64
0 6 5 -42.0
1 4 7 42.0
0 1 6 -42.0
1 2 7 42.0
0 3 7 -42.0
1 6 0 42.0
0 5 7 -42.0
1 6 7 42.0
1 7 6 42.0
0 7 5 -42.0
1 7 0 42.0
0 7 7 -42.0
1 6 6 42.0
0 5 6 -42.0
1 4 6 42.0
