1 3 5 22.0
0 2 3 -22.0
1 5 2 22.0
0 5 3 -22.0
1 4 2 22.0
0 4 5 -22.0
1 2 5 22.0
0 5 5 -22.0
1 2 4 22.0
0 1 4 -22.0
1 1 3 22.0
0 2 6 -22.0
1 3 6 22.0
0 3 2 -22.0
1 2 2 22.0
0 1 5 -22.0
1 0 5 22.0
0 2 7 1.31
1 6 3 -1.31
0 0 3 1.31
1 5 4 1.0
0 0 2 -1.46
1 4 6 0.91
0 6 4 -0.7
1 3 7 -0.27
0 7 2 1.61
1 6 5 -2.66
0 6 2 2.9
1 7 5 -1.23
0 7 4 -0.04
1 1 7 -0.45
0 5 7 0.7
1 5 6 -1.34
0 3 1 -0.24
1 3 0 1.21
0 2 0 -1.48
1 5 1 1.93
0 4 0 -3.84
1 2 1 5.18
0 6 1 -7.45
1 4 1 8.48
0 6 7 -8.52
1 5 0 11.06
0 6 0 -64
1 7 0 64
0 6 6 -22.0
1 1 0 22.0
0 7 1 -22.0
1 7 3 22.0
0 4 7 -22.0
1 7 7 22.0
0 7 6 -22.0
1 0 6 22.0
0 1 2 -22.0
1 0 4 22.0
0 1 1 -22.0
1 0 1 22.0
0 0 0 -22.0
1 1 6 22.0
0 0 7 -22.0
