1 3 5 -26.0
0 2 3 26.0
1 3 2 -26.0
0 4 5 26.0
1 5 3 -26.0
0 5 4 26.0
1 2 5 -26.0
0 2 4 26.0
1 4 6 -17.37
0 4 2 16.81
1 5 2 -16.98
0 5 5 17.78
1 6 3 -17.42
0 6 4 16.59
1 5 6 -17.27
0 3 6 17.84
1 4 7 -17.36
0 6 5 16.59
1 2 6 -17.76
0 7 2 18.72
1 1 2 -19.99
0 1 3 20.52
1 7 3 -20.17
0 7 4 20.43
1 1 5 -20.54
0 1 4 20.98
1 2 2 -20.63
0 6 2 22.94
1 0 2 -22.63
0 0 3 23.12
1 7 6 -23.89
0 5 1 21.98
1 5 0 -21.85
0 0 6 22.3
1 0 5 -21.0
0 4 1 18.77
1 0 4 -18.95
0 0 1 18.98
1 4 0 -17.44
0 5 7 16.78
1 6 6 -15.45
0 3 1 15.88
1 3 0 -19.04
0 7 7 64
1 6 7 -64
0 7 5 26.0
1 2 1 -26.0
0 2 0 26.0
1 1 0 -26.0
0 2 7 26.0
1 6 1 -26.0
0 3 7 26.0
1 1 7 -26.0
0 6 0 26.0
1 7 0 -26.0
0 7 1 26.0
1 1 1 -26.0
0 0 0 26.0
1 1 6 -26.0
0 0 7 26.0
