1 3 5 -4.0
0 2 3 4.0
1 3 2 -4.0
0 4 5 4.0
1 5 4 -4.0
0 2 2 4.0
1 5 3 -4.0
0 2 5 4.0
1 4 6 -4.0
0 4 2 6.34
1 2 6 -6.34
0 5 2 6.34
1 1 5 -6.34
0 6 3 6.34
1 2 4 -6.34
0 6 5 6.34
1 6 4 -5.69
0 7 5 6.89
1 7 4 -8.33
0 7 3 9.1
1 7 2 -8.59
0 7 1 10.07
1 6 2 -10.24
0 5 1 11.12
1 4 1 -11.06
0 5 5 11.25
1 3 1 -12.3
0 1 4 13.02
1 0 3 -11.78
0 5 0 12.56
1 4 0 -11.06
0 0 4 8.88
1 0 5 -8.66
0 1 3 6.92
1 2 1 -7.0
0 5 6 5.98
1 3 6 -5.62
0 4 7 4.96
1 6 7 -3.59
0 5 7 4.67
1 3 7 -5.57
0 1 7 5.65
1 6 6 -5.41
0 1 6 64
1 0 2 -64
0 3 0 4.0
1 2 0 -4.0
0 1 0 4.0
1 2 7 -4.0
0 0 7 4.0
1 6 0 -4.0
0 7 0 4.0
1 6 1 -4.0
0 7 7 4.0
1 7 6 -4.0
0 1 1 4.0
1 1 2 -4.0
0 0 1 4.0
1 0 0 -4.0
1 0 6 -4.0
