1 3 5 -4.0
0 2 5 4.0
1 2 4 -4.0
0 4 5 4.0
1 5 3 -4.0
0 1 3 -0.16
1 5 4 -0.07
0 2 3 0.91
1 1 4 -0.79
0 0 5 1.48
1 1 2 -3.41
0 2 2 3.25
1 3 2 -0.41
0 2 1 0.6
1 0 4 -1.13
0 4 1 1.51
1 3 1 -1.88
0 5 2 1.06
1 2 0 -0.47
0 6 4 2.68
1 5 0 -1.67
0 4 2 0.42
1 5 1 -3.13
0 4 0 5.16
1 6 2 -7.05
0 3 0 8.36
1 6 3 -9.17
0 7 3 9.46
1 7 2 -9.5
0 1 5 11.43
1 5 5 -11.85
0 4 6 12.27
1 6 5 -13.48
0 7 1 13.44
1 2 6 -12.81
0 1 6 10.45
1 0 7 -10.34
0 0 6 10.34
1 4 7 -9.63
0 3 7 9.24
1 2 7 -8.89
0 1 7 8.63
1 3 6 -9.3
0 6 1 64
1 7 0 -64
0 7 4 4.0
1 7 5 -4.0
0 6 0 4.0
1 6 6 -4.0
0 0 1 4.0
1 5 6 -4.0
0 1 1 4.0
1 0 2 -4.0
0 5 7 4.0
1 0 0 -4.0
0 0 3 4.0
1 1 0 -4.0
0 7 7 4.0
1 6 7 -4.0
0 7 6 4.0
