1 3 5 32.0
0 2 5 -32.0
1 2 4 32.0
0 4 5 -32.0
1 3 6 32.0
0 2 6 -32.0
1 4 6 32.0
0 2 2 -5.76
1 5 5 6.78
0 1 5 -6.17
1 5 4 6.02
0 5 3 -5.51
1 4 2 5.55
0 5 2 -5.75
1 2 3 4.94
0 3 2 -5.05
1 1 4 5.77
0 3 7 -5.59
1 4 7 6.66
0 0 5 -6.83
1 0 3 7.73
0 5 7 -7.84
1 5 6 7.45
0 6 7 -7.66
1 1 7 7.52
0 6 3 -7.02
1 6 4 7.49
0 7 5 -7.68
1 7 4 8.47
0 0 4 -8.22
1 0 6 11.04
0 6 6 -13.74
1 6 5 15.69
0 7 3 -16.27
1 1 3 18.05
0 7 6 -20.49
1 1 2 21.55
0 0 1 -23.34
1 2 1 23.01
0 1 0 -24.1
1 3 0 23.63
0 0 2 -21.41
1 0 0 20.97
0 2 0 -64
1 4 1 64
0 3 1 -32.0
1 1 1 32.0
0 5 0 -32.0
1 7 7 32.0
0 2 7 -32.0
1 7 2 32.0
0 4 0 -32.0
1 6 0 32.0
0 0 7 -32.0
1 5 1 32.0
0 6 2 -32.0
1 6 1 32.0
0 7 0 -32.0
1 7 1 32.0
1 1 6 32.0
