1 3 5 -6.0
0 2 5 6.0
1 2 4 -6.0
0 2 3 6.0
1 1 4 -6.0
0 3 6 6.0
1 3 2 -6.0
0 1 5 6.0
1 4 5 -6.0
0 5 3 6.0
1 5 4 -6.0
0 6 4 6.0
1 2 6 -6.0
0 0 4 -1.07
1 3 7 0.66
0 4 6 -0.19
1 5 5 -1.19
0 2 2 1.2
1 1 3 0.14
0 1 2 -0.75
1 7 3 0.45
0 5 6 0.84
1 4 2 -0.3
0 2 7 0.28
1 0 3 -0.56
0 0 2 1.4
1 2 1 -1.02
0 4 7 -0.93
1 1 6 1.14
0 4 1 -1.18
1 3 1 0.91
0 0 7 -0.66
1 0 5 -0.36
0 6 2 0.91
1 4 0 -1.02
0 5 2 2.34
1 6 3 -3.97
0 5 1 4.85
1 6 5 -5.47
0 7 5 4.96
1 5 0 -6.3
0 7 4 5.96
1 7 2 -5.86
0 7 1 64
1 0 1 -64
0 0 6 6.0
1 1 1 -6.0
0 0 0 6.0
1 1 0 -6.0
0 2 0 6.0
1 3 0 -6.0
0 6 1 6.0
1 6 6 -6.0
0 7 7 6.0
1 5 7 -6.0
0 6 0 6.0
1 1 7 -6.0
0 7 6 6.0
1 6 7 -6.0
1 7 0 -6.0
