1 3 5 0.0
0 2 3 0.0
1 5 2 0.0
0 5 3 0.0
1 4 2 0.0
0 4 5 0.0
1 3 2 0.0
0 5 1 0.0
1 6 2 0.0
0 5 4 0.0
1 6 3 0.0
0 2 2 0.0
1 4 1 0.0
0 3 1 0.0
1 6 5 0.0
0 2 4 1.81
1 2 0 -3.46
0 2 5 3.66
1 5 6 -4.24
0 3 0 4.11
1 3 6 -3.45
0 7 2 3.18
1 4 0 -2.82
0 5 0 1.79
1 6 0 -0.69
0 4 6 1.27
1 4 7 -1.32
0 3 7 -1.92
1 2 7 3.73
0 5 5 -6.91
1 6 4 8.61
0 7 5 -8.27
1 2 6 8.05
0 7 4 -8.02
1 6 6 9.85
0 7 7 -10.68
1 7 6 8.65
0 6 7 -7.15
1 1 5 5.06
0 1 4 -3.35
1 0 4 3.05
0 0 5 -1.55
1 0 6 1.59
0 5 7 0
1 1 6 0
0 0 7 0.0
1 1 7 0.0
0 1 3 0.0
1 0 3 0.0
0 1 2 0.0
1 2 1 0.0
0 1 1 0.0
1 0 2 0.0
0 1 0 0.0
1 0 0 0.0
0 6 1 0.0
1 7 3 0.0
0 0 1 0.0
1 7 0 0.0
0 7 1 0.0
