1 3 5 -18.0
0 2 3 18.0
1 4 2 -18.0
0 5 3 18.0
1 3 2 -18.0
0 4 5 18.0
1 5 4 -18.0
0 5 5 18.0
1 2 5 -18.0
0 2 4 9.44
1 1 5 -10.2
0 1 4 10.31
1 2 2 -9.95
0 5 2 9.95
1 6 3 -9.76
0 6 2 9.15
1 6 4 -8.52
0 3 6 6.76
1 2 6 -6.4
0 3 1 6.48
1 4 1 -6.45
0 7 2 6.21
1 5 6 -6.02
0 5 1 4.84
1 7 3 -3.75
0 4 6 3.0
1 2 0 -3.66
0 1 3 5.18
1 2 7 -6.58
0 3 7 7.95
1 3 0 -7.44
0 5 0 9.08
1 0 3 -11.84
0 1 2 11.89
1 0 2 -11.45
0 1 6 10.02
1 0 7 -9.81
0 1 7 9.28
1 4 7 -9.53
0 0 4 11.29
1 7 1 -12.51
0 4 0 13.67
1 0 6 -15.52
0 0 5 64
1 6 0 -64
0 1 1 18.0
1 0 1 -18.0
0 7 5 18.0
1 0 0 -18.0
0 6 5 18.0
1 6 6 -18.0
0 1 0 18.0
1 2 1 -18.0
0 7 4 18.0
1 7 6 -18.0
0 7 0 18.0
0 7 7 18.0
1 6 7 -18.0
0 5 7 18.0
0 6 1 18.0
