1 3 5 12.0
0 2 5 -12.0
1 2 4 12.0
0 2 3 -12.0
1 1 5 12.0
0 4 5 -12.0
1 3 2 12.0
0 2 2 -12.0
1 1 4 -4.46
0 4 2 3.45
1 5 5 -3.14
0 1 3 3.69
1 0 2 -2.22
0 3 6 2.05
1 1 2 -2.04
0 2 6 1.3
1 4 6 1.21
0 5 4 -2.32
1 2 7 2.84
0 6 5 -2.91
1 3 7 2.12
0 0 3 -2.8
1 0 4 2.27
0 5 7 -2.08
1 5 3 1.16
0 5 2 -0.26
1 3 1 0.84
0 2 0 -1.27
1 4 0 2.23
0 0 6 -3.17
1 0 5 1.63
0 0 1 -1.0
1 4 7 0.12
0 1 7 1.87
1 5 1 -2.37
0 5 0 2.55
1 6 3 -0.94
0 7 4 0.1
1 5 6 -0.21
0 6 2 1.24
1 6 4 -1.78
0 4 1 0.48
1 6 6 1.11
0 3 0 -64
1 2 1 64
0 7 7 -12.0
1 6 7 12.0
0 1 1 -12.0
1 0 7 12.0
0 1 6 -12.0
1 7 3 12.0
0 7 2 -12.0
1 0 0 12.0
0 1 0 -12.0
1 6 0 12.0
0 7 6 -12.0
1 7 5 12.0
0 6 1 -12.0
1 7 0 12.0
0 7 1 -12.0
