1 3 5 0.0
0 2 5 0.0
1 2 4 0.0
0 4 5 0.0
1 5 4 0.0
0 2 3 0.0
1 4 6 0.0
0 5 3 0.0
1 5 2 0.0
0 5 7 0.0
1 4 7 0.84
0 6 3 -1.16
1 4 2 0.79
0 3 6 -1.34
1 5 5 2.0
0 3 7 -2.71
1 2 7 1.02
0 1 7 0.77
1 2 6 -0.35
0 5 6 -0.73
1 3 2 1.05
0 6 5 -2.32
1 6 4 3.73
0 7 4 -4.35
1 7 2 5.42
0 2 2 -3.56
1 7 6 0.96
0 7 5 -0.6
1 7 3 1.59
0 1 5 -1.84
1 1 2 2.25
0 3 1 -2.93
1 1 4 3.82
0 1 3 -4.77
1 2 0 5.17
0 0 2 -4.35
1 2 1 3.63
0 4 1 -3.76
1 3 0 3.63
0 6 2 -2.73
1 6 1 2.33
0 5 0 -1.82
1 4 0 0.85
0 5 1 0
1 0 4 0
0 0 5 0.0
1 0 3 0.0
0 1 0 0.0
1 1 1 0.0
0 0 0 0.0
1 0 1 0.0
0 1 6 0.0
1 0 7 0.0
0 0 6 0.0
1 6 7 0.0
0 6 0 0.0
1 7 1 0.0
0 7 0 0.0
1 6 6 0.0
0 7 7 0.0
