1 3 5 -2.0
0 2 5 2.0
1 2 4 -2.0
0 4 5 2.0
1 5 2 -2.0
0 2 3 2.0
1 5 5 -2.0
0 4 2 2.0
1 3 2 -2.0
0 4 1 2.0
1 3 0 -2.0
0 5 0 2.0
1 2 2 -2.0
0 3 1 2.0
1 2 0 -2.0
0 5 4 2.0
1 5 3 1.44
0 2 1 -2.04
1 1 0 0.17
0 5 1 1.42
1 4 6 -1.38
0 6 2 0.88
1 3 6 -0.8
0 2 6 1.39
1 1 5 0.16
0 3 7 -0.2
1 4 7 -1.94
0 6 5 4.42
1 2 7 -6.14
0 1 3 9.14
1 0 2 -10.83
0 0 4 11.66
1 6 4 -12.55
0 5 6 11.01
1 6 3 -11.3
0 5 7 10.86
1 7 5 -11.44
0 4 0 12.39
1 6 0 -10.2
0 1 7 8.37
1 1 4 -9.32
0 0 3 8.88
1 1 2 -9.94
0 0 1 64
1 1 6 -64
0 7 3 2.0
1 7 4 -2.0
0 6 1 2.0
1 7 0 -2.0
0 1 1 2.0
1 6 6 -2.0
0 7 6 2.0
1 0 0 -2.0
0 0 7 2.0
1 7 2 -2.0
0 0 6 2.0
1 0 5 -2.0
0 7 7 2.0
1 6 7 -2.0
0 7 1 2.0
