1 3 5 -8.0
0 2 5 8.0
1 2 4 -8.0
0 4 5 8.0
1 5 4 -8.0
0 3 2 8.0
1 4 2 -8.0
0 1 4 8.0
1 3 1 -8.0
0 6 4 8.0
1 5 5 -8.0
0 6 5 8.0
1 4 6 -8.0
0 3 6 6.56
1 1 3 -7.23
0 2 3 7.3
1 3 7 -7.89
0 5 3 6.79
1 2 2 -7.03
0 2 6 8.22
1 2 7 -9.81
0 1 5 9.16
1 5 6 -8.64
0 0 2 8.21
1 6 2 -6.57
0 5 2 7.1
1 6 3 -6.42
0 4 1 6.67
1 1 2 -8.31
0 5 1 8.1
1 2 1 -7.65
0 3 0 7.86
1 2 0 -8.88
0 4 0 9.13
1 0 4 -8.63
0 1 0 8.97
1 7 3 -9.38
0 7 5 7.6
1 7 4 -7.54
0 0 5 7.23
1 0 6 -8.36
0 7 2 8.1
1 6 0 -8.48
0 1 1 64
1 1 6 -64
0 0 7 8.0
1 0 0 -8.0
0 5 0 8.0
1 1 7 -8.0
0 7 6 8.0
1 0 1 -8.0
0 0 3 8.0
1 6 6 -8.0
0 7 0 8.0
1 7 1 -8.0
0 4 7 8.0
1 6 1 -8.0
0 7 7 8.0
1 5 7 -8.0
0 6 7 8.0
