1 3 5 4.0
0 2 5 -4.0
1 2 4 4.0
0 2 3 -4.0
1 5 2 4.0
0 4 5 -4.0
1 2 2 4.0
0 5 3 -4.0
1 5 4 4.0
0 6 5 -4.0
1 1 3 1.82
0 0 2 -1.82
1 5 5 1.82
0 6 4 -1.04
1 4 6 1.23
0 6 2 -1.45
1 3 6 0.38
0 5 6 0.04
1 6 3 0.48
0 3 7 0.14
1 2 6 -0.13
0 1 4 0.26
1 0 5 -0.4
0 0 4 1.56
1 1 5 -0.79
0 5 1 0.74
1 0 3 -1.96
0 0 6 0.62
1 4 1 -0.56
0 2 7 1.8
1 7 5 -1.71
0 7 3 2.07
1 4 2 -2.36
0 7 4 2.66
1 7 2 -3.13
0 3 2 2.24
1 1 2 -3.16
0 0 1 4.0
1 3 1 -3.52
0 3 0 2.47
1 2 1 -1.82
0 2 0 0.35
1 4 0 0.32
0 5 0 -64
1 6 1 64
0 6 6 -4.0
1 7 7 4.0
0 7 6 -4.0
1 6 7 4.0
0 5 7 -4.0
1 1 0 4.0
0 0 0 -4.0
1 1 1 4.0
0 7 1 -4.0
1 4 7 4.0
0 1 6 -4.0
1 7 0 4.0
1 6 0 4.0
1 1 7 4.0
0 0 7 -4.0
